,nome,slug,apelido,foto,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,clube.id.full.name,A,CA,FC,FD,FF,FS,FT,G,I,PE,RB,SG,CV,DD,GS,PP,GC,DP
737,Levir Culpi,levir-culpi,Levir Culpi,https://s.glbimg.com/es/sde/f/2018/10/19/ae6ff45c9b9c188b0c6fb42f4573451d_FORMATO.png,40025,38,ATL,6,7,4.89,10.45,0.13,3.67,AtlÇtico-MG,,,,,,,,,,,,,,,,,,
738,Patric Cabral Lalau,patric,Patric,https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png,60969,38,ATL,2,6,0,4.73,0,1.66,AtlÇtico-MG,1.0,4.0,38.0,1.0,4.0,10.0,,,5.0,59.0,25.0,5.0,,,,,,
739,Jael Ferreira Vieira,jael,Jael,https://s.glbimg.com/es/sde/f/2018/05/18/528786142cfbdf2221caa974ac75720e_FORMATO.png,60859,38,GRE,5,7,5.4,4.43,0.94,2.84,Gràmio,2.0,3.0,25.0,5.0,7.0,23.0,1.0,6.0,2.0,47.0,7.0,,,,,1.0,,
740,Leonardo da Silva Moura,leo-moura,LÇo Moura,https://s.glbimg.com/es/sde/f/2018/05/21/7d6781295f86c2cbf0d78d936349c8c8_FORMATO.png,37701,38,GRE,2,7,4.6,11.62,#CAMPO!,6.06,Gràmio,4.0,,12.0,1.0,1.0,19.0,,,2.0,33.0,23.0,12.0,,,,,,
741,Alessandro Beti Rosa,magrao,MagrÑo,https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png,41218,38,SPO,1,5,0,8.22,0,2.2,Sport,,4.0,1.0,,,3.0,,,,14.0,,4.0,,38.0,42.0,,,2.0
742,Henrique Pacheco de Lima,henrique,Henrique,https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png,37694,38,CRU,4,6,0,8.03,0,2.52,Cruzeiro,1.0,7.0,23.0,1.0,11.0,20.0,,,,26.0,39.0,,,,,,1.0,
743,Gilberto Oliveira Souza J£nior,gilberto,Gilberto,https://s.glbimg.com/es/sde/f/2018/07/01/5fac5fd0f63dc1ff4b6c80d6765e6c04_FORMATO.png,61188,38,BAH,5,2,3.7,12.54,0.28,5.06,Bahia,,1.0,18.0,9.0,22.0,30.0,,7.0,3.0,33.0,16.0,,,,,,,
744,Fernando Henrique dos Anjos,fernando-henrique,Fernando Henrique,https://s.glbimg.com/es/sde/f/2018/05/25/7ca44de4ed3f8f7ee66c43bfba93b858_FORMATO.png,37717,38,CEA,1,6,0,3.0,0,0,Cear†,,,,,,,,,,,,,,,,,,
745,Airton Ribeiro Santos,airton,Airton,https://s.glbimg.com/es/sde/f/2018/07/13/19610200497a0a011b67ab0cb2f99d0b_FORMATO.png,61985,38,FLU,4,6,6,3.44,0.57,1.57,Fluminense,,5.0,11.0,,,7.0,,,,8.0,18.0,,,,,,,
746,Dorival Silvestre J£nior,dorival-junior,Dorival J£nior,https://s.glbimg.com/es/sde/f/2018/09/28/ea756f3d9543d5c0e474b8f6dfe1973d_FORMATO.png,40990,38,FLA,6,7,2.95,15.46,#CAMPO!,5.82,Flamengo,,,,,,,,,,,,,,,,,,
747,Fernando Camilo Farias,camilo,Camilo,https://s.glbimg.com/es/sde/f/2018/04/08/8ed64ccf988eab46873b7e4c9d99ebef_FORMATO.png,62009,38,INT,4,7,1.2,3.71,0,1.92,Internacional,2.0,,6.0,1.0,9.0,8.0,,1.0,2.0,23.0,5.0,,,,,,,
748,Marcos Arouca da Silva,arouca,Arouca,https://s.glbimg.com/es/sde/f/2018/07/11/ef4e492b6d4044e2561586e6e85b4a0d_FORMATO.png,37718,38,VIT,4,6,0,2.53,0,0.01,Vit¢ria,,4.0,18.0,,,10.0,,,1.0,18.0,12.0,,,,,,,
749,Renato Portaluppi,renato-gaucho,Renato Ga£cho,https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png,41929,38,GRE,6,7,5.1,15.41,0.09,4.76,Gràmio,,,,,,,,,,,,,,,,,,
750,AndrÇs Nicolas D'Alessandro,d-alessandro,D'Alessandro,https://s.glbimg.com/es/sde/f/2018/03/21/3a5a3365b94f222144190fe55a5d56f7_FORMATO.png,62023,38,INT,4,6,0,6.39,0,1.57,Internacional,2.0,5.0,6.0,4.0,9.0,33.0,2.0,3.0,1.0,76.0,7.0,,1.0,,,,,
751,Edimo Ferreira Campos,edinho,Edinho,https://s.glbimg.com/es/sde/f/2018/07/20/385b92c43915864d5dc2e6674796a3f6_FORMATO.png,37792,38,CEA,4,7,0,2.2,0,0.14,Cear†,,3.0,42.0,1.0,4.0,13.0,,,1.0,32.0,19.0,,,,,,,
752,Marcelo Grohe,marcelo-grohe,Marcelo Grohe,https://s.glbimg.com/es/sde/f/2018/05/21/7036067157219fde8e6665b3c05b9ec2_FORMATO.png,37770,38,GRE,1,5,0,13.66,0,4.14,Gràmio,,2.0,,,,2.0,,,,5.0,,11.0,,14.0,9.0,,,
753,Edimar Curitiba Fraga,edimar,Edimar,https://s.glbimg.com/es/sde/f/2018/08/21/8168274098fd8c821729681da346e325_FORMATO.png,62024,38,SAO,2,7,1.7,4.41,#CAMPO!,3.66,SÑo Paulo,1.0,2.0,12.0,,3.0,11.0,,,,18.0,15.0,7.0,,,,,,
754,Jonathas Cristian de Jesus,jonathas,Jonathas,https://s.glbimg.com/es/sde/f/2018/07/27/9876abcdea0d81491f0dc0199588261b_FORMATO.png,42138,38,COR,5,6,0,5.08,0,2.22,Corinthians,,,8.0,2.0,5.0,4.0,,1.0,1.0,8.0,4.0,,,,,,,
755,C†ssio Ramos,cassio,C†ssio,https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png,42234,38,COR,1,7,#CAMPO!,9.22,#CAMPO!,3.38,Corinthians,,4.0,1.0,,,2.0,,,,16.0,1.0,9.0,,35.0,24.0,,,
756,William JosÇ de Souza,amaral,Amaral,https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png,42232,38,CHA,4,7,#CAMPO!,3.81,#CAMPO!,1.7,Chapecoense,,3.0,38.0,4.0,5.0,13.0,,,1.0,21.0,38.0,,,,,,,
757,Eg°dio de Ara£jo Pereira J£nior,egidio,Eg°dio,https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png,42145,38,CRU,2,6,0,10.73,0,4.65,Cruzeiro,1.0,4.0,30.0,3.0,10.0,27.0,,,8.0,91.0,64.0,9.0,,,,,1.0,
758,Marcos RogÇrio Ricci Lopes,para,Par†,https://s.glbimg.com/es/sde/f/2018/05/04/4531c11cdf54bdb520247afb817f4dd1_FORMATO.png,62086,38,FLA,2,7,#CAMPO!,3.29,#CAMPO!,3.07,Flamengo,1.0,4.0,28.0,2.0,2.0,22.0,,,2.0,42.0,18.0,10.0,,,,,,
759,Jean Raphael Vanderlei Moreira,jean,Jean,https://s.glbimg.com/es/sde/f/2017/04/18/84289863d6f3328bec523c3cfeadb268_FORMATO.png,62047,38,PAL,2,6,0,5.93,0,2.63,Palmeiras,,2.0,15.0,1.0,3.0,6.0,1.0,,,14.0,5.0,10.0,,,,1.0,,
760,Alexi Stival,cuca,Cuca,https://s.glbimg.com/es/sde/f/2018/07/31/462a0dba3c1810e338b61e28a25d8495_FORMATO.png,42411,38,SAN,6,7,3.91,11.14,#CAMPO!,4.06,Santos,,,,,,,,,,,,,,,,,,
761,Marcos Luis Rocha Aquino,marcos-rocha,Marcos Rocha,https://s.glbimg.com/es/sde/f/2018/01/30/edb0d67e60d39d102b52517058ff4227_FORMATO.jpeg,63013,38,PAL,2,6,0,12.82,0,6.06,Palmeiras,3.0,5.0,43.0,2.0,3.0,20.0,1.0,1.0,,86.0,65.0,8.0,,,,,,
762,Rafael Martiniano de Miranda Moura,rafael-moura,Rafael Moura,https://s.glbimg.com/es/sde/f/2018/05/07/ef379a2301781917b402af5e2c4b363f_FORMATO.png,37655,38,AME,5,7,2.3,8.97,#CAMPO!,2.33,AmÇrica-MG,3.0,5.0,45.0,12.0,18.0,19.0,,7.0,13.0,42.0,7.0,,1.0,,,,,
763,Wellington Aparecido Martins,wellington,Wellington,https://s.glbimg.com/es/sde/f/2018/07/27/66258debb61166bf3d552593e8934529_FORMATO.png,62129,38,ATL,4,6,#CAMPO!,1.97,#CAMPO!,0.84,AtlÇtico-PR,,7.0,33.0,3.0,7.0,4.0,,1.0,,24.0,24.0,,,,,,,
764,Enderson Alves Moreira,enderson-moreira,Enderson Moreira,https://s.glbimg.com/es/sde/f/2018/09/03/03264bf38dfae9a050a9be1e98d381e5_FORMATO.png,62137,38,BAH,6,7,4.42,11.06,0.45,3.74,Bahia,,,,,,,,,,,,,,,,,,
765,M†rcio Gonzaga de Azevedo,marcio-azevedo,M†rcio Azevedo,https://s.glbimg.com/es/sde/f/2018/07/25/9aef615051b5ea6607236311d0d26c91_FORMATO.png,42491,38,ATL,2,7,2.3,4.64,#CAMPO!,1.6,AtlÇtico-PR,,2.0,6.0,1.0,1.0,14.0,,,,15.0,9.0,1.0,,,,,,
766,Alan Luciano Ruschel,alan-ruschel,Alan Ruschel,https://s.glbimg.com/es/sde/f/2018/05/24/ddefa1a922260aeb7a1835dd4a8117f5_FORMATO.png,63110,38,CHA,4,6,0,2.8,0,0.92,Chapecoense,,2.0,8.0,,,10.0,,,1.0,10.0,8.0,,,,,,,
767,Werley Ananias da Silva,werley,Werley,https://s.glbimg.com/es/sde/f/2018/04/09/d76608c4a8a334165ef8611858ab2432_FORMATO.png,62974,38,VAS,3,7,6.4,5.95,1.16,2.99,Vasco,,1.0,14.0,2.0,5.0,10.0,,,,25.0,18.0,5.0,,,,,1.0,
768,Willian Roberto Farias,willian-farias,Willian Farias,https://s.glbimg.com/es/sde/f/2018/03/21/4447e0929a366fd4391a8f2df378f705_FORMATO.png,63058,38,VIT,4,7,0.5,4.24,0.05,1.93,Vit¢ria,1.0,2.0,22.0,1.0,8.0,12.0,,,1.0,25.0,30.0,,,,,,,
769,Rodolfo Alves de Melo,rodolfo,Rodolfo,https://s.glbimg.com/es/sde/f/2018/05/18/5f872890e2cb0764d6ab01fa87c80a2b_FORMATO.png,63082,38,FLU,1,6,0,2.54,0,3.7,Fluminense,,,,,,,,,,4.0,,1.0,,6.0,7.0,,,1.0
770,Evanildo Borges Barbosa J£nior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2018/03/21/a365ec393385db562f884705537218a4_FORMATO.png,63119,38,VIT,2,5,0,3.44,0,0,Vit¢ria,,,,,,,,,,,,,,,,,,
771,Douglas Silva Bacelar,douglas,Douglas,https://s.glbimg.com/es/sde/f/2018/05/24/4db663cbb6a8ecaa23942948844e63ac_FORMATO.png,63128,38,CHA,3,7,4.5,8.16,0.09,3.13,Chapecoense,,2.0,40.0,1.0,8.0,20.0,1.0,,,21.0,41.0,10.0,1.0,,,,,
772,Gustavo Leonardo Cuellar Gallego,cuellar,CuÇllar,https://s.glbimg.com/es/sde/f/2018/05/04/f29c0031ffc2adccbe51088049c2dea0_FORMATO.png,71709,38,FLA,4,3,0,11.19,0,3.7,Flamengo,2.0,6.0,56.0,3.0,5.0,12.0,,,,45.0,99.0,,3.0,,,,,
773,Paulo Marcos de Jesus Ribeiro,paulao,PaulÑo,https://s.glbimg.com/es/sde/f/2018/08/01/32bbffbc4731c16e4700b820b4ccdb68_FORMATO.png,63172,38,AME,3,2,2.9,4.25,#CAMPO!,0.79,AmÇrica-MG,,4.0,12.0,1.0,3.0,6.0,,,3.0,14.0,14.0,2.0,,,,,1.0,
774,Lenon Fernandes Ribeiro,lenon,Lenon,https://s.glbimg.com/es/sde/f/2018/09/27/7a70c852c7670d547f9bc61f6b519e6c_FORMATO.png,63122,38,VAS,2,6,0,2.4,0,0.94,Vasco,,1.0,3.0,1.0,1.0,3.0,,,1.0,15.0,5.0,1.0,,,,,,
775,Gustavo Ra£l G¢mez Portillo,gustavo-gomez,Gustavo G¢mez,https://s.glbimg.com/es/sde/f/2018/08/03/5d359eca3a79a4be9605f9758a7d0144_FORMATO.png,71684,38,PAL,3,6,0,10.69,0,5.82,Palmeiras,,4.0,13.0,1.0,2.0,14.0,,2.0,1.0,21.0,18.0,10.0,,,,,,
776,Gabriel Rybar Blos,gabriel,Gabriel,https://s.glbimg.com/es/sde/f/2018/05/18/d0b143443c7fe342de877afaff95bb91_FORMATO.png,71572,38,GRE,3,6,0,1.0,0,0,Gràmio,,,,,,,,,,,,,,,,,,
777,Fernando Miguel Kaufmann,fernando-miguel,Fernando Miguel,https://s.glbimg.com/es/sde/f/2018/05/08/b49a52f81f691127e1693a8fc8a73d1b_FORMATO.png,71571,38,VAS,1,7,7.7,7.37,1.58,3.16,Vasco,,1.0,,,,1.0,,,,4.0,,4.0,,18.0,17.0,,,1.0
778,Wallyson Ricardo Maciel Monteiro,wallyson,Wallyson,https://s.glbimg.com/es/sde/f/2018/07/16/901eb351baf6774200546a4cb812d2a7_FORMATO.png,62127,38,VIT,5,6,0,8.81,0,3.23,Vit¢ria,4.0,2.0,7.0,6.0,13.0,16.0,1.0,2.0,2.0,38.0,11.0,,,,,,,
779,MoisÇs Lima MagalhÑes,moises,MoisÇs,https://s.glbimg.com/es/sde/f/2017/04/18/a2b616905dc5f0c3eddcfafd4814e2d9_FORMATO.png,63158,38,PAL,4,6,3,5.89,0.22,2.28,Palmeiras,,6.0,29.0,5.0,8.0,26.0,1.0,2.0,,57.0,42.0,,,,,,,
780,Weverton Pereira da Silva,weverton,Weverton,https://s.glbimg.com/es/sde/f/2018/03/01/1b14659ebbd67b4f5e8df68d552f08f5_FORMATO.png,71631,38,PAL,1,2,#CAMPO!,7.98,#CAMPO!,4.07,Palmeiras,,1.0,,,,2.0,,,,12.0,,12.0,,22.0,14.0,,,
781,Alexander Baumjohann,alex-baumjohann,Alex Baumjohann,https://s.glbimg.com/es/sde/f/2018/03/21/86d47b57857d02ac9b638604fe0da5bd_FORMATO.png,71389,38,VIT,4,6,0,1.65,0,#CAMPO!,Vit¢ria,,,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
782,Rafael Copetti Fernandes,rafael-copetti,Rafael Copetti ,https://s.glbimg.com/es/sde/f/2018/08/29/f7b5b8074902a5f4e21da95e0e0725ab_FORMATO.png,73074,38,CHA,1,6,0,3.0,0,0,Chapecoense,,,,,,,,,,,,,,,,,,
783,Pedro JuliÑo Azevedo Junior,juninho-quixada,Juninho Quixad†,https://s.glbimg.com/es/sde/f/2018/07/24/34d35d4978723d245bf40e3566ce3e86_FORMATO.png,71787,38,CEA,5,5,0,6.97,0,4.45,Cear†,2.0,1.0,19.0,8.0,12.0,22.0,2.0,2.0,3.0,26.0,8.0,,,,,,,
784,Elton Junior Melo Ata°de,elton,Elton,https://s.glbimg.com/es/sde/f/2018/03/21/3c546811d33f612cacba3bdc1dace452_FORMATO.png,71719,38,BAH,4,7,#CAMPO!,7.56,#CAMPO!,3.03,Bahia,4.0,8.0,77.0,7.0,13.0,13.0,1.0,,1.0,46.0,70.0,,,,,,,
785,Silvio JosÇ Cardoso Reis Junior,silvinho,Silvinho,https://s.glbimg.com/es/sde/f/2018/04/24/7ceaf9ab1a9cc4e1cb61cdef960b1079_FORMATO.png,71799,38,PAR,5,6,0,6.94,0,2.91,Paran†,,2.0,33.0,18.0,23.0,59.0,1.0,3.0,1.0,78.0,27.0,,1.0,,,,,
786,Luiz Ot†vio Anacleto Leandro,luiz-otavio,Luiz Ot†vio,https://s.glbimg.com/es/sde/f/2018/05/25/415ca8e21d5dcca6c767a0485b2765a3_FORMATO.png,72359,38,CEA,3,7,11.3,10.05,1.88,4.1,Cear†,1.0,8.0,22.0,1.0,9.0,8.0,,1.0,,24.0,57.0,11.0,,,,,,
787,Bruno Medeiros Grassi,bruno-grassi,Bruno Grassi,https://s.glbimg.com/es/sde/f/2017/04/23/d503f996169e9aafe30487a9921bed97_FORMATO.png,71818,38,GRE,1,6,0,4.52,0,8,Gràmio,,,,,,,,,,,,1.0,,1.0,,,,
788,Luis Oscar Gonz†lez,lucho-gonzalez,Lucho Gonz†lez,https://s.glbimg.com/es/sde/f/2018/05/08/8c609625e5588e4ad1fdcd2a6c478284_FORMATO.png,71479,38,ATL,4,6,11.5,6.18,0.9,1.9,AtlÇtico-PR,3.0,4.0,24.0,5.0,4.0,6.0,,1.0,5.0,56.0,39.0,,1.0,,,,,
789,Rodrigo Oliveira Lindoso,rodrigo-lindoso,Rodrigo Lindoso,https://s.glbimg.com/es/sde/f/2018/05/17/3988b3a7c7218ab5a3b8b242ad6f1b46_FORMATO.png,72362,38,BOT,4,6,0,10.46,0,4.31,Botafogo,3.0,6.0,37.0,7.0,17.0,45.0,1.0,7.0,3.0,80.0,53.0,,,,,1.0,,
790,Felipe Alves Raymundo,felipe-alves,Felipe Alves,https://s.glbimg.com/es/sde/f/2018/03/01/a4001473c0c581b61769bb3db00efcaa_FORMATO.png,72372,38,ATL,1,7,3.7,2.15,#CAMPO!,2.87,AtlÇtico-PR,,1.0,,,,,,,,6.0,,1.0,,9.0,9.0,,,1.0
791,Hernane Vidal Souza,hernane,Hernane,https://s.glbimg.com/es/sde/f/2018/08/15/df43aeed005a5668d32e3104263e2119_FORMATO.png,72386,38,SPO,5,6,8,6.28,1.26,4.12,Sport,2.0,1.0,27.0,9.0,9.0,41.0,,2.0,4.0,23.0,20.0,,,,,,,
792,Thiago Galhardo do Nascimento Rocha,thiago-galhardo,Thiago Galhardo,https://s.glbimg.com/es/sde/f/2018/04/09/75e3c902e55b9c23591335eee1054dc3_FORMATO.png,71844,38,VAS,4,7,0.1,6.61,#CAMPO!,2.35,Vasco,2.0,5.0,31.0,5.0,5.0,29.0,2.0,3.0,3.0,58.0,21.0,,,,,,,
793,Michel Ferreira dos Santos,michel,Michel ,https://s.glbimg.com/es/sde/f/2018/05/21/85cd3dd4979fed2379f69e0aeeaee152_FORMATO.png,71920,38,GRE,4,7,2.7,4.58,0.76,3.14,Gràmio,1.0,1.0,12.0,,4.0,5.0,,,1.0,26.0,28.0,,,,,,1.0,
794,Kelvin Mateus de Oliveira,kelvin,Kelvin,https://s.glbimg.com/es/sde/f/2018/03/20/ce27034d4fd8068f72bbf69792b0ad46_FORMATO.png,71549,38,VAS,5,7,1.7,5.38,0.01,1.99,Vasco,2.0,1.0,8.0,5.0,4.0,18.0,,1.0,,21.0,8.0,,,,,,,
795,Luiz Carlos Cirne Lima de Lorenzi,lisca,Lisca,https://s.glbimg.com/es/sde/f/2018/06/05/28dffdf0f5fa7f305e52bcd7ee449f9a_FORMATO.png,72588,38,CEA,6,7,3.56,8.51,0.26,4.01,Cear†,,,,,,,,,,,,,,,,,,
796,Diogo JosÇ Gonáalves da Silva,diogo-silva,Diogo Silva,https://s.glbimg.com/es/sde/f/2018/08/29/0bedcd75702ef7ed90afd2825f1f57c9_FORMATO.jpeg,71882,38,CEA,1,6,0,3.23,0,5.5,Cear†,,,,,,1.0,,,,,,1.0,,,,,,
797,Matheus Simonete Bressanelli,bressan,Bressan,https://s.glbimg.com/es/sde/f/2018/05/18/89ef7379a0826a62657cb5948a315081_FORMATO.png,72491,38,GRE,3,6,0,9.43,0,4.6,Gràmio,,3.0,24.0,2.0,2.0,12.0,,1.0,,27.0,30.0,12.0,,,,,,
798,RenÇ Ferreira dos Santos,rene,RenÇ,https://s.glbimg.com/es/sde/f/2018/07/23/d6322968c7c6cca6de55d8c4fbb4c086_FORMATO.png,73978,38,PAR,3,6,0,4.27,0,1.77,Paran†,,4.0,16.0,1.0,3.0,13.0,,,1.0,36.0,34.0,1.0,1.0,,,,,
799,Paulo Roberto Valoura J£nior,juninho,Juninho,https://s.glbimg.com/es/sde/f/2018/05/25/c45bca15473040483b19685839de093e_FORMATO.png,71937,38,CEA,4,6,3.1,6.02,0.24,4.03,Cear†,,1.0,30.0,8.0,12.0,16.0,,1.0,,49.0,38.0,,,,,,,
800,Marcos Vin°cius de Jesus Ara£jo,marcos-vinicius,Marcos Vin°cius,https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png,73721,38,BOT,4,7,1.2,3.21,0.19,1.11,Botafogo,,1.0,3.0,,4.0,6.0,1.0,,,13.0,4.0,,,,,,,
801,Luis Eduardo Barros Cavalcanti,dado-cavalcanti,Dado Cavalcanti,https://s.glbimg.com/es/sde/f/2018/10/19/67657a12a492438b83870a193414419d_FORMATO.png,73975,38,PAR,6,7,2.72,6.92,0.12,2.08,Paran†,,,,,,,,,,,,,,,,,,
802,Vin°cius Goes Barbosa de Souza,vinicius,Vin°cius,https://s.glbimg.com/es/sde/f/2018/03/21/ee24f88a02643b2d857cc1e13777af46_FORMATO.png,71162,38,BAH,4,6,0.5,4.87,#CAMPO!,1.87,Bahia,1.0,4.0,15.0,11.0,25.0,16.0,,4.0,3.0,70.0,12.0,,,,,1.0,,
803,Rayan Poltronieri Pereira,rayan,Rayan,https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png,73923,38,PAR,3,6,1.5,2.74,0.04,1.11,Paran†,,7.0,25.0,1.0,7.0,19.0,,,2.0,20.0,23.0,1.0,,,,,,
804,Rodrigo Caio Roquette Russo,rodrigo-caio,Rodrigo Caio,https://s.glbimg.com/es/sde/f/2018/08/22/0f361078a3aa1c8a16c67a19bf698e52_FORMATO.png,73800,38,SAO,3,6,0,10.16,0,3.27,SÑo Paulo,,2.0,7.0,1.0,3.0,3.0,,,,5.0,9.0,2.0,,,,,,
805,Walisson Moreira Farias Maia,walisson-maia,Walisson Maia,https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png,73991,38,VIT,3,5,0,5.06,0,3.25,Vit¢ria,,1.0,2.0,,,1.0,,,,5.0,7.0,,,,,,,
806,Samuel Xavier Brito,samuel-xavier,Samuel Xavier,https://s.glbimg.com/es/sde/f/2018/05/17/fd0c8a84c1faea5160f04ad242f45e3e_FORMATO.png,73384,38,CEA,2,7,#CAMPO!,5.05,#CAMPO!,3.76,Cear†,4.0,8.0,41.0,,7.0,44.0,1.0,1.0,1.0,53.0,33.0,9.0,2.0,,,,,
807,Renà dos Santos J£nior,rene-junior,Renà J£nior,https://s.glbimg.com/es/sde/f/2018/03/20/8b306efa7463aa34e658516c465f664e_FORMATO.png,73281,38,COR,4,5,0,5.85,0,2.6,Corinthians,,,12.0,,2.0,5.0,,,,4.0,9.0,,,,,,,
808,Giovanni Palmieri dos Santos,giovanni,Giovanni,https://s.glbimg.com/es/sde/f/2018/05/07/bb4f1adb5bf49bba67eace97f861dea9_FORMATO.png,72097,38,AME,2,6,0,7.85,0,3.98,AmÇrica-MG,,3.0,14.0,5.0,12.0,15.0,,3.0,3.0,39.0,30.0,6.0,,,,,,
809,GeuvÉnio Santos Silva,geuvanio,GeuvÉnio,https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png,73896,38,FLA,5,6,0,4.35,0,1.15,Flamengo,1.0,2.0,12.0,5.0,4.0,2.0,,,1.0,15.0,9.0,,,,,,,
810,HÇctor Canteros,canteros,Canteros,https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png,73918,38,CHA,4,7,7,7.99,0.87,2.05,Chapecoense,4.0,5.0,44.0,4.0,11.0,23.0,1.0,2.0,2.0,142.0,53.0,,,,,,,
811,JoÑo Paulo Mior,joao-paulo,JoÑo Paulo,https://s.glbimg.com/es/sde/f/2017/04/17/6b2d599609eccc7671f1c4a23739c2d7_FORMATO.png,72168,38,BOT,4,6,0.5,7.78,0.07,0.15,Botafogo,,,3.0,,2.0,1.0,,,,1.0,,,,,,,,
812,Luis Carlos Dallastella,luis-carlos,Luis Carlos,https://s.glbimg.com/es/sde/f/2018/03/21/327d9a5891939cc8940a99c68e11c26b_FORMATO.png,73413,38,PAR,1,6,0,0.7,0,-4,Paran†,,,,,,,,,,,,,,,2.0,,,
813,Maur°cio Plenckauskas Cordeiro,mauricio-cordeiro,Maur°cio Cordeiro,https://s.glbimg.com/es/sde/f/2018/08/30/ee11039794974b96f58faf2d395dea71_FORMATO.png,73883,38,VIT,5,6,0,2.4,0,0.43,Vit¢ria,,1.0,6.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,
814,Danilo Fernando Avelar,danilo-avelar,Danilo Avelar,https://s.glbimg.com/es/sde/f/2018/06/26/a77b90cda4d9d26c34f44befcf3a4f6d_FORMATO.png,72142,38,COR,2,6,0,5.91,0,2.34,Corinthians,1.0,2.0,46.0,8.0,8.0,20.0,1.0,1.0,3.0,66.0,24.0,4.0,,,,,1.0,
815,JosÇ êlber Pimentel da Silva,elber,êlber,https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png,74140,38,BAH,4,5,0,6.3,0,3.74,Bahia,4.0,8.0,20.0,15.0,4.0,55.0,,4.0,4.0,59.0,33.0,,,,,,,
816,Jailson Marcelino dos Santos,jailson,Jailson,https://s.glbimg.com/es/sde/f/2017/04/18/63a42550ea5f70d0bbc92287dd6ac259_FORMATO.png,72290,38,PAL,1,6,0,11.78,0,4.33,Palmeiras,,2.0,,,,,,,,11.0,,5.0,1.0,24.0,11.0,,,
817,Thiago Rodrigues de Oliveira Nogueira,thiago-rodrigues,Thiago Rodrigues,https://s.glbimg.com/es/sde/f/2018/03/21/d825409cc03f8e81e67ec76372f1b206_FORMATO.png,73414,38,PAR,1,6,0,7.8,0,5.37,Paran†,,,1.0,,,2.0,,,,7.0,,4.0,,21.0,12.0,,,1.0
818,Claudio Winck Neto,claudio-winck,Claudio Winck,https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png,74074,38,SPO,2,3,0,4.63,0,3.11,Sport,1.0,7.0,43.0,8.0,20.0,23.0,,3.0,4.0,64.0,24.0,5.0,1.0,,,,,
819,êverson Felipe Marques Pires,everson,êverson,https://s.glbimg.com/es/sde/f/2018/08/14/7ab52b47d50462cc76be6f11092e2404_FORMATO.png,72294,38,CEA,1,7,8,12.65,2.23,5.54,Cear†,,4.0,1.0,,2.0,10.0,,1.0,,14.0,1.0,12.0,,65.0,35.0,,,
820,Gabriel Santana Pinto,gabriel,Gabriel,https://s.glbimg.com/es/sde/f/2018/05/24/ba83d05d6577dcd62dcb5af3bb7ca5e1_FORMATO.png,73515,38,SPO,4,7,3.1,6.74,0.28,2.91,Sport,3.0,3.0,25.0,10.0,14.0,58.0,1.0,5.0,3.0,74.0,24.0,,,,2.0,1.0,,
821,Guilherme Costa Machado Silveira,guilherme-costa,Guilherme Costa,https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png,74081,38,VIT,4,5,0,2.27,0,0.72,Vit¢ria,,1.0,8.0,1.0,1.0,10.0,,,,4.0,3.0,,,,,,,
822,Roberto Junior Fern†ndez Torres,gatito-fernandez,Gatito Fern†ndez,https://s.glbimg.com/es/sde/f/2018/05/17/841f78d103e083bd0e8af280fcb5ffe8_FORMATO.png,74061,38,BOT,1,7,4,12.58,#CAMPO!,6.83,Botafogo,,1.0,,,,3.0,,,,3.0,,3.0,,17.0,5.0,,,
