,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
700,{'FC': 1},117909,35,264,5,5,0.0,0.73,0.0,-0.3,1,0.25,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wesley,Wesley,Wesley,Wesley Gassova Ribeiro Teixeira,https://s.glbimg.com/es/sde/f/2022/04/19/e9c12ff02569765cb5c876412fae8bb8_FORMATO.png
701,{},121268,35,282,4,6,0.0,1.0,0.0,0.0,0,0.5,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",yan-phillipe,Yan Phillipe,Y. Phillipe,Yan Phillipe Oliveira Lemos,https://s.sde.globo.com/media/person_role/2022/10/31/photo_220x220.png
702,{},116314,35,373,5,6,0.0,1.0,0.0,0.0,0,0.5,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",samuel,Samuel,Samuel,Adson Samuel Nunes dos Santos,https://s.glbimg.com/es/sde/f/2022/03/03/6e641846feccea3c27ecd65c606013d9_FORMATO.png
703,"{'A': 4, 'CA': 3, 'DS': 15, 'FC': 13, 'FF': 3, 'FS': 5, 'I': 3, 'PI': 129, 'SG': 2}",88225,35,1371,2,6,0.0,2.97,0.0,2.33,14,1.1,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",daniel-guedes,Daniel Guedes,D. Guedes,Daniel Guedes da Silva,https://s.sde.globo.com/media/person_role/2022/04/21/eb1d1f53750f2ecb8c48b5caa3985a22_FORMATO.png
704,{},116021,35,262,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kayke-david,Kayke David,K. David,Kayke David Pereira,https://s.glbimg.com/es/sde/f/2022/03/04/1446ee1078753d7fb9e4af8bd4eb0fc1_FORMATO.png
705,{},36856,35,286,6,7,1.87,5.35,-0.65,1.87,1,2.61,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",celso-roth,Celso Roth,C. Roth,Celso Juarez Roth,https://s.sde.globo.com/media/person_role/2022/10/28/photo_FORMATO.png
706,{},102885,35,290,1,6,0.0,1.0,0.0,0.0,0,0.5,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcio,M†rcio,M†rcio,M†rcio Victor da Silva,https://s.sde.globo.com/media/person_role/2021/01/28/b766352d6d7ffa86eccd7248414a6839_220x220.png
707,{},116522,35,314,6,7,2.41,8.39,-0.26,2.37,2,3.3,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fabricio-bento,Fabr°cio Bento,F. Bento,Fabr°cio Bento da Cunha,https://s.sde.globo.com/media/person_role/2022/02/11/e6d7ac3f9e6ce20d09e28ae68d87b5a7_FORMATO.png
708,{},117910,35,264,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",breno-bidon,Breno Bidon,B. Bidon,Breno de Souza Bidon,https://s.glbimg.com/es/sde/f/2022/04/19/5aab366dff88f381cc1af3b3ace6419b_FORMATO.png
709,"{'DS': 10, 'FC': 5, 'FD': 3, 'FF': 2, 'FS': 5, 'I': 1, 'PI': 22}",95332,35,314,5,6,0.0,2.84,0.0,1.45,11,-0.15,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcinho,Marcinho,Marcinho,M†rcio Antìnio de Sousa J£nior,https://s.glbimg.com/es/sde/f/2022/04/14/6351c93f1e7d0b3514916390f48db891_FORMATO.png
710,"{'CA': 1, 'CV': 1, 'DS': 8, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 11, 'PI': 19}",101717,35,266,5,6,0.0,4.24,0.0,1.07,10,1.47,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marrony,Marrony,Marrony,Marrony da Silva Liberato,https://s.glbimg.com/es/sde/f/2022/07/07/cf3959cd704eeabb2140114fefee94eb_FORMATO.png
711,{},109626,35,293,5,6,0.0,3.0,0.0,0.0,0,2.34,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",davi-araujo,Davi Ara£jo,D. Ara£jo,Davi Machado dos Santos Ara£jo,https://s.sde.globo.com/media/person_role/2022/10/16/photo_FORMATO.png
712,{},105845,35,264,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-araujo,Matheus Ara£jo,M. Ara£jo,Matheus de Ara£jo Andrade,https://s.glbimg.com/es/sde/f/2022/04/27/1609ad4f570f05f5c824b78abbb3b610_FORMATO.png
713,"{'FC': 4, 'FF': 1, 'PI': 9}",108148,35,1371,4,6,0.0,1.3,0.0,-0.65,2,-0.5,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-cardoso,Lucas Cardoso,L. Cardoso,Lucas Cardoso Moreira,https://s.sde.globo.com/media/person_role/2021/09/04/feab153e5104280ed7ed8cf60b5db070_FORMATO.png
714,{},107039,35,1371,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ricardo-cerqueira,Ricardo Cerqueira,R. Cerqueira,JosÇ Ricardo Batista Cerqueira,https://s.sde.globo.com/media/person_role/2022/09/28/photo_FORMATO.png
715,"{'A': 1, 'CA': 2, 'DS': 27, 'FC': 18, 'FD': 1, 'FF': 6, 'FS': 8, 'G': 2, 'PC': 1, 'PI': 46}",69375,35,262,4,6,4.7,12.42,0.23,3.87,13,5.78,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vidal,Vidal,Vidal,Arturo Erasmo Vidal Pardo,https://s.sde.globo.com/media/person_role/2022/07/16/6f4d9def1a21eebe3b6c5ac66a060ec9_FORMATO.png
716,{},37281,35,285,6,7,1.2,9.69,-0.49,5.03,32,2.27,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",mano-menezes,Mano Menezes,M. Menezes,Luis Antìnio Venker de Menezes,https://s.glbimg.com/es/sde/f/2022/04/20/e2710d5e2f652b8154c927ba13d68369_FORMATO.png
717,"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'PI': 3}",112060,35,354,5,6,0.0,0.89,0.0,0.63,3,1.11,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-victor,JoÑo Victor,J. Victor,JoÑo Victor Vieira Ferreira Sousa,https://s.glbimg.com/es/sde/f/2021/05/24/c908392c2c080c709d4f8f7016d8bdbc_FORMATO.png
718,{},105844,35,264,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",belezi,Belezi,Belezi,Lucas Belezi Barbosa,https://s.glbimg.com/es/sde/f/2022/04/27/1403485e99847596de3480809a06ce45_FORMATO.png
719,{},88406,35,373,6,7,4.1,7.69,0.43,3.46,7,4.04,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",eduardo-souza,Eduardo Souza,E. Souza,Eduardo do Nascimento Souza,https://s.sde.globo.com/media/person_role/2021/05/18/3eff8b36039d819b6583407b9c2b8823_FORMATO.png
720,{},107191,35,293,2,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leonardo-ataide,Leonardo Ata°de,L. Ata°de,Leonardo Ata°de de Oliveira Siqueira,https://s.glbimg.com/es/sde/f/2021/12/08/9440c054d747c490573927d3d0cb770c_FORMATO.png
721,{},117112,35,262,5,6,0.0,0.74,0.0,0.0,1,0.49,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedrinho,Pedrinho,Pedrinho,Pedro Henrique Fonseca de Ara£jo Martins,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_1oFhhWx.png
722,"{'CA': 3, 'DS': 14, 'FC': 13, 'FD': 1, 'FF': 1, 'FS': 8, 'I': 2, 'PC': 1, 'PI': 61, 'SG': 4}",83528,35,262,3,6,0.0,4.23,0.0,2.6,11,6.98,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo-pereira,LÇo Pereira,L. Pereira,Leonardo Pereira,https://s.sde.globo.com/media/person_role/2022/04/25/d6d91945af9d1aa1c5aaeb2d846c2243_FORMATO.png
723,{},121327,35,314,5,6,0.0,1.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipinho,Felipinho,Felipinho,Felipe JosÇ Almeida da Rocha,
724,"{'DS': 4, 'FC': 1, 'FS': 1, 'PI': 11}",84993,35,356,4,6,2.0,2.7,-0.08,0.78,5,2.09,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",fabricio-baiano,Fabr°cio Baiano,F. Baiano,Fabr°cio Santos de Jesus,https://s.glbimg.com/es/sde/f/2022/07/16/89176758f659f2237119a0bced3a49fb_FORMATO.png
725,{},109240,35,314,5,6,0.0,1.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gaspar,Gaspar,Gaspar,Luis Eduardo Gaspar Coelho,https://s.glbimg.com/es/sde/f/2022/02/24/0d80a5040529214b0c4a7661c08a2b41_FORMATO.png
726,{},95040,35,373,1,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-paulo,Pedro Paulo,P. Paulo,Pedro Paulo Ferreira Barbosa da Costa,https://s.glbimg.com/es/sde/f/2022/08/16/8beefb8ae634fb2fdb7172c3f8f39633_FORMATO.png
727,{},113350,35,354,6,7,0.0,6.14,0.0,4.51,2,2.41,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juca-antonello,Juca Antonello,J. Antonello,Juliano Roberto Antonello,https://s.glbimg.com/es/sde/f/2022/08/17/7e19233199669b177960f86cfa511fd8_FORMATO.png
728,"{'CA': 2, 'DS': 13, 'FC': 11, 'FD': 3, 'FF': 10, 'FS': 6, 'G': 1, 'I': 1, 'PI': 69}",91908,35,282,5,6,-0.2,6.7,-0.53,1.86,14,1.3,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pavon,Pav¢n,Pav¢n,Cristian David Pav¢n,https://s.glbimg.com/es/sde/f/2022/07/15/dc45dda3afb1f994bcfebc84fa0785de_FORMATO.png
729,{},120482,35,293,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",murilo,Murilo,Murilo,Francisco Murilo de Sousa Almeida,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/03/photo_FORMATO_XMxw6ro.png
730,"{'CA': 2, 'DS': 6, 'FC': 4, 'FD': 2, 'FF': 6, 'FS': 11, 'G': 1, 'PI': 70}",98832,35,314,4,6,-0.2,2.35,0.0,0.86,21,0.19,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jean-pyerre,Jean Pyerre,J. Pyerre,Jean Pyerre Casagrande Silveira Correa,https://s.glbimg.com/es/sde/f/2022/04/13/314c25e8b719422ff7df581055839515_FORMATO.png
731,{},120612,35,277,6,7,4.44,9.85,0.41,3.91,8,5.04,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",orlando-ribeiro,Orlando Ribeiro,O. Ribeiro,Orlando Ribeiro de Oliveira,https://s.sde.globo.com/media/person_role/2022/09/29/photo_FORMATO.png
732,"{'DS': 1, 'FS': 1, 'PI': 3}",118676,35,277,5,6,0.0,2.61,0.0,1.4,1,2.3,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",weslley-patati,Weslley Patati,W. Patati,Weslley Pinto Batista,https://s.glbimg.com/es/sde/f/2022/07/10/a604fa10e6f654cdd7a69453df88ea07_FORMATO.jpeg
733,"{'DS': 1, 'FS': 2, 'PC': 1, 'PI': 8, 'SG': 1}",104385,35,285,3,6,0.0,2.67,0.0,2.7,2,1.08,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-gomes,Igor Gomes,I. Gomes,Igor Gomes Silva,https://s.glbimg.com/es/sde/f/2022/08/06/78873a934a135e9d8c083e6a053a7aee_FORMATO.png
734,"{'CA': 1, 'DS': 5, 'FC': 5, 'FF': 2, 'FS': 2, 'PI': 10}",101666,35,373,4,6,0.0,3.43,0.0,0.85,6,1.6,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rhaldney,Rhaldney,Rhaldney,Rhaldney Norberto SimiÑo Gomes,https://s.sde.globo.com/media/person_role/2022/09/16/photo_FORMATO_qqr85qd.png
735,"{'A': 1, 'CA': 3, 'DS': 12, 'FC': 5, 'FD': 3, 'FS': 5, 'I': 2, 'PI': 29, 'PS': 1}",78715,35,264,4,6,1.1,4.51,0.06,2.1,9,1.58,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ramiro,Ramiro,Ramiro,Ramiro Moschen Benetti,https://s.glbimg.com/es/sde/f/2020/07/21/e0a5bdd5ef228e8a11c02f81d9776f1f_FORMATO.png
736,{},120483,35,294,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",geovane-meurer,Geovane Meurer,G. Meurer,Geovane Santana Meurer,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/09/06/photo_220x220_NbX2cUS.png
737,{'DS': 1},120856,35,264,5,6,0.0,1.29,0.0,1.2,1,1.34,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arthur-sousa,Arthur Sousa,A. Sousa,Arthur Sousa Ara£jo,
738,"{'DS': 1, 'PI': 5}",106829,35,276,2,6,0.0,1.78,0.0,0.7,1,1.55,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",patryck,Patryck,Patryck,Patryck Lanza dos Reis,https://s.glbimg.com/es/sde/f/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_FORMATO.png
739,"{'CA': 4, 'DS': 13, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 8, 'G': 2, 'I': 1, 'PI': 25}",85465,35,293,4,7,9.9,7.46,1.69,3.38,10,9.82,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alex-santana,Alex Santana,A. Santana,Alex Paulo Menezes Santana,https://s.glbimg.com/es/sde/f/2022/07/29/9bcc147b812ef5698e82fee8e3a18b98_FORMATO.png
740,{},109102,35,293,4,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",daniel-martins,Daniel Martins,D. Martins,Daniel Sergio Martins,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png
741,{},37245,35,294,6,7,5.83,11.06,0.52,4.2,12,6.36,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",guto-ferreira,Guto Ferreira,G. Ferreira,Augusto SÇrgio Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/7b5d614f3eafc2e2e12922930cd3590e_FORMATO.png
742,"{'A': 2, 'CA': 1, 'DS': 42, 'FC': 32, 'FD': 1, 'FF': 5, 'FS': 11, 'G': 1, 'I': 3, 'PI': 142, 'SG': 9}",101995,35,356,2,7,1.7,9.78,0.2,5.5,18,2.81,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",britez,Br°tez,Br°tez,Emanuel Ferm°n Br°tez,https://s.glbimg.com/es/sde/f/2022/07/16/933d90afd9fed6c8f8426f4c450f232e_FORMATO.png
743,{},102299,35,285,5,6,0.0,6.0,0.0,0.0,0,4.65,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",mikael,Mikael,Mikael,Mikael Filipe Viana,https://s.glbimg.com/es/sde/f/2022/07/28/db7bd8471d05f588d15b51c836794a5a_FORMATO.png
744,{},86972,35,373,3,5,0.0,4.0,0.0,0.0,0,3.11,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",emerson-santos,Emerson Santos,E. Santos,Emerson Raymundo Santos,https://s.glbimg.com/es/sde/f/2022/07/28/5ddfe529ef61fe54a0aa6410f1a57699_FORMATO.png
745,"{'DS': 2, 'FC': 1, 'FS': 3, 'PI': 8}",117870,35,285,4,6,0.0,0.87,0.0,0.4,7,1.45,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",estevao,EstevÑo,EstevÑo,EstevÑo Barreto de Oliveira,https://s.glbimg.com/es/sde/f/2022/04/19/9dbe5edaeb65550ab441717b0e0e3349_FORMATO.png
746,{},120420,35,293,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-reginaldo,JoÑo Reginaldo,J. Reginaldo,JoÑo Pedro Reginaldo,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_FORMATO_6ETEZVG.png
747,{},107374,35,266,2,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wisney,Wisney,Wisney,Wisney Junio Dias Carvalho,https://s.glbimg.com/es/sde/f/2022/04/05/785b278a337155b388ca7b39b92895d6_FORMATO.png
748,"{'CA': 1, 'DE': 33, 'DP': 1, 'FS': 1, 'GS': 12, 'PC': 1, 'SG': 3}",70449,35,294,1,7,7.5,6.86,0.45,4.61,9,7.13,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel,Gabriel,Gabriel,Gabriel Vasconcelos Ferreira,https://s.glbimg.com/es/sde/f/2022/07/12/3c4ca01b234ad722ed92a5df218fd329_FORMATO.png
749,{},107731,35,356,2,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-marques,Matheus Marques,M. Marques,Matheus de Oliveira Marques,https://s.glbimg.com/es/sde/f/2022/02/25/07f99d137d6e689e898fcc3d77b8db6c_FORMATO.png
750,{},116020,35,262,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",diegao,DiegÑo,DiegÑo,Diego Damasceno dos Santos,
751,"{'CA': 1, 'DS': 4, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 5, 'PI': 32}",98723,35,277,4,7,0.0,3.96,-0.72,1.04,5,0.57,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",carabajal,Carabajal,Carabajal,Horacio Gabriel Carabajal,https://s.glbimg.com/es/sde/f/2022/08/12/d2fecd5077974281ec2b17a27e7b0dd2_FORMATO.png
752,"{'CA': 1, 'DS': 8, 'FC': 8, 'FD': 3, 'FF': 5, 'FS': 8, 'G': 1, 'I': 1, 'PI': 11}",101997,35,285,5,6,0.0,4.86,-0.47,1.75,14,0.85,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",braian-romero,Braian Romero,B. Romero,Braian Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/07/29/d2bcddb0a2e0d7cc5c363b5a72f8c39d_FORMATO.png
753,"{'FC': 1, 'PI': 1}",104414,35,280,5,6,0.0,0.75,0.0,-0.4,1,0.16,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",guilherme-santos,Guilherme Santos,G. Santos,Guilherme Santos da Silva,https://s.sde.globo.com/media/person_role/2022/09/27/photo_220x220_BdX1GzJ.png
754,{},120419,35,293,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-vitor,JoÑo Vitor,J. Vitor,JoÑo Vitor Tavares da Mota,https://storage.googleapis.com/bkt-gglobo-sde-hdg-prd-sdeadmin_prod/media/person_role/2022/08/25/photo_FORMATO_6EgqdSn.png
755,{},118675,35,290,3,6,0.0,1.0,0.0,0.0,0,0.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luis-miguel,Luis Miguel,L. Miguel,Luis Miguel da Silva Lorena,https://s.glbimg.com/es/sde/f/2022/07/09/4d7dea354b7fd2c8315036e86e8c074d_FORMATO.jpeg
